college_name,branch,category,cutoff
"E201 Gopalan College of Engineering & Management, K.R. Puram, Bangalore SONNENAHALLI, HOODI VILLAGE, ITPL ROAD,BANGALORE",SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,GM,84832.0
"E201 Gopalan College of Engineering & Management, K.R. Puram, Bangalore SONNENAHALLI, HOODI VILLAGE, ITPL ROAD,BANGALORE",COMMUNICATION ENGG INFORMATION,GM,78433.0
"E202 Sampoorna Group of Institutions, Channapatana, Ramanagara District BELEKERE, MALLUR HOBLI, CHANNAPATNA TALUK, RAMANAGAR,DISTRICT",ARTIFICIAL,GM,98169.0
"E202 Sampoorna Group of Institutions, Channapatana, Ramanagara District BELEKERE, MALLUR HOBLI, CHANNAPATNA TALUK, RAMANAGAR,DISTRICT",INTELLIGENCE AND DATA SCIENCE CIVIL,GM,204894.0
"E202 Sampoorna Group of Institutions, Channapatana, Ramanagara District BELEKERE, MALLUR HOBLI, CHANNAPATNA TALUK, RAMANAGAR,DISTRICT",ENGINEERING COMPUTER,GM,103284.0
"E202 Sampoorna Group of Institutions, Channapatana, Ramanagara District BELEKERE, MALLUR HOBLI, CHANNAPATNA TALUK, RAMANAGAR,DISTRICT",SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) COMPUTER,GM,107530.0
"E202 Sampoorna Group of Institutions, Channapatana, Ramanagara District BELEKERE, MALLUR HOBLI, CHANNAPATNA TALUK, RAMANAGAR,DISTRICT",SCIENCE AND ENGINEERING ELECTRICAL &,GM,127830.0
"E202 Sampoorna Group of Institutions, Channapatana, Ramanagara District BELEKERE, MALLUR HOBLI, CHANNAPATNA TALUK, RAMANAGAR,DISTRICT",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,121529.0
"E202 Sampoorna Group of Institutions, Channapatana, Ramanagara District BELEKERE, MALLUR HOBLI, CHANNAPATNA TALUK, RAMANAGAR,DISTRICT",COMMUNICATION ENGG MECHANICAL,GM,155714.0
"E203 K S School of Engineering & Management, Mallasandra, Bangalore #15/1, MALLASANDRA, OFF KANAKAPURA ROAD, BANGALORE - 560062",ARTIFICIAL,GM,57108.0
"E203 K S School of Engineering & Management, Mallasandra, Bangalore #15/1, MALLASANDRA, OFF KANAKAPURA ROAD, BANGALORE - 560062",INTELLIGENCE AND DATA SCIENCE CIVIL,GM,169662.0
"E203 K S School of Engineering & Management, Mallasandra, Bangalore #15/1, MALLASANDRA, OFF KANAKAPURA ROAD, BANGALORE - 560062",ENGINEERING COMPUTER,GM,69735.0
"E203 K S School of Engineering & Management, Mallasandra, Bangalore #15/1, MALLASANDRA, OFF KANAKAPURA ROAD, BANGALORE - 560062",SCIENCE AND BUSINESS SYSTEMS COMPUTER,GM,49743.0
"E203 K S School of Engineering & Management, Mallasandra, Bangalore #15/1, MALLASANDRA, OFF KANAKAPURA ROAD, BANGALORE - 560062",SCIENCE AND ENGINEERING ELECTRONICS AND,GM,71465.0
"E203 K S School of Engineering & Management, Mallasandra, Bangalore #15/1, MALLASANDRA, OFF KANAKAPURA ROAD, BANGALORE - 560062",COMMUNICATION ENGG MECHANICAL,GM,148676.0
"E204 Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",ARTIFICIAL,GM,64220.0
"E204 Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,138754.0
"E204 Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",ENGINEERING COMPUTER,GM,87711.0
"E204 Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",ENGINEERING COMPUTER,GM,66086.0
"E204 Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",SCIENCE AND ENGINEERING COMPUTER,GM,73797.0
"E204 Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,GM,87216.0
"E204 Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",COMMUNICATION ENGG INFORMATION,GM,84458.0
"E204 Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",SCIENCE AND ENGINEERING MECHANICAL,GM,133280.0
"E204 Bangalore Technological Institute, Sarjapura Road, Bangalore SY NO.66/6,66/5,67/6,&67/5, KODATHI VILLAGE, VARTHOOR HOBLI,BANGALORE EAST TQ BANGALORE URBAN",ENGINEERING ROBOTICS AND,GM,74356.0
"E205 ATME College of Engineering, Mysore SY.NO.1002, HAROHALLI (MELLAHALLI),MYSORE",CIVIL,GM,128102.5
"E205 ATME College of Engineering, Mysore SY.NO.1002, HAROHALLI (MELLAHALLI),MYSORE",ENGINEERING COMPUTER,GM,74743.0
"E205 ATME College of Engineering, Mysore SY.NO.1002, HAROHALLI (MELLAHALLI),MYSORE",SCIENCE AND DESIGN COMPUTER,GM,45348.0
"E205 ATME College of Engineering, Mysore SY.NO.1002, HAROHALLI (MELLAHALLI),MYSORE",SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) COMPUTER,GM,48615.0
"E205 ATME College of Engineering, Mysore SY.NO.1002, HAROHALLI (MELLAHALLI),MYSORE",SCIENCE AND ENGINEERING COMPUTER,GM,61499.0
"E205 ATME College of Engineering, Mysore SY.NO.1002, HAROHALLI (MELLAHALLI),MYSORE",SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,GM,57695.0
"E205 ATME College of Engineering, Mysore SY.NO.1002, HAROHALLI (MELLAHALLI),MYSORE",SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRICAL &,GM,78922.0
"E205 ATME College of Engineering, Mysore SY.NO.1002, HAROHALLI (MELLAHALLI),MYSORE",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,61273.0
"E205 ATME College of Engineering, Mysore SY.NO.1002, HAROHALLI (MELLAHALLI),MYSORE",COMMUNICATION ENGG MECHANICAL,GM,104140.0
"E206 Shri Madhwa Vadiraja Institute of Technology and Management, Udupi VISHWOTHAMA NAGAR,",ARTIFICIAL,GM,52014.0
"E206 Shri Madhwa Vadiraja Institute of Technology and Management, Udupi VISHWOTHAMA NAGAR,",INTELLIGENCE AND DATA SCIENCE ARTIFICIAL,GM,56650.0
"E206 Shri Madhwa Vadiraja Institute of Technology and Management, Udupi VISHWOTHAMA NAGAR,",INTELLIGENCE AND MACHINE LEARNING COMPUTER,GM,51700.5
"E206 Shri Madhwa Vadiraja Institute of Technology and Management, Udupi VISHWOTHAMA NAGAR,",SCIENCE AND ENGINEERING ELECTRONICS AND,GM,85639.0
"E206 Shri Madhwa Vadiraja Institute of Technology and Management, Udupi VISHWOTHAMA NAGAR,",COMMUNICATION ENGG MECHANICAL,GM,131578.0
"E207 V S M`s Somashekhar R Kothiwale Institute of Technology,Nippani, Belgaum. BASAV-VIDYA NAGAR,BELGAUM",CIVIL,GM,196427.0
"E207 V S M`s Somashekhar R Kothiwale Institute of Technology,Nippani, Belgaum. BASAV-VIDYA NAGAR,BELGAUM",ENGINEERING COMPUTER,GM,73582.0
"E207 V S M`s Somashekhar R Kothiwale Institute of Technology,Nippani, Belgaum. BASAV-VIDYA NAGAR,BELGAUM",SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) COMPUTER,GM,80570.0
"E207 V S M`s Somashekhar R Kothiwale Institute of Technology,Nippani, Belgaum. BASAV-VIDYA NAGAR,BELGAUM",SCIENCE AND ENGINEERING ELECTRONICS AND,GM,90213.0
"E207 V S M`s Somashekhar R Kothiwale Institute of Technology,Nippani, Belgaum. BASAV-VIDYA NAGAR,BELGAUM",COMMUNICATION ENGG MECHANICAL,GM,142017.0
"E209 Jyothi Institute of Technology, Kanakapura Road,Bangalore ,BANGALORE",ARTIFICIAL,GM,42351.0
"E209 Jyothi Institute of Technology, Kanakapura Road,Bangalore ,BANGALORE",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,148565.0
"E209 Jyothi Institute of Technology, Kanakapura Road,Bangalore ,BANGALORE",ENGINEERING COMPUTER,GM,42519.5
"E209 Jyothi Institute of Technology, Kanakapura Road,Bangalore ,BANGALORE",SCIENCE AND ENGINEERING ELECTRONICS AND,GM,48594.0
"E209 Jyothi Institute of Technology, Kanakapura Road,Bangalore ,BANGALORE",COMMUNICATION ENGG INFORMATION,GM,45378.0
"E209 Jyothi Institute of Technology, Kanakapura Road,Bangalore ,BANGALORE",SCIENCE AND ENGINEERING MECHANICAL,GM,84007.0
"E210 G Madegowda Institute of Technology, Bharathinagara, Maddur, Mandya BHARATHINAGARA (K M DODDY) MADDUR TQ,MANDYA",ARTIFICIAL,GM,89141.0
"E210 G Madegowda Institute of Technology, Bharathinagara, Maddur, Mandya BHARATHINAGARA (K M DODDY) MADDUR TQ,MANDYA",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,183984.0
"E210 G Madegowda Institute of Technology, Bharathinagara, Maddur, Mandya BHARATHINAGARA (K M DODDY) MADDUR TQ,MANDYA",ENGINEERING COMPUTER,GM,124904.0
"E210 G Madegowda Institute of Technology, Bharathinagara, Maddur, Mandya BHARATHINAGARA (K M DODDY) MADDUR TQ,MANDYA",SCIENCE AND DESIGN COMPUTER,GM,95341.0
"E210 G Madegowda Institute of Technology, Bharathinagara, Maddur, Mandya BHARATHINAGARA (K M DODDY) MADDUR TQ,MANDYA",SCIENCE AND ENGINEERING ELECTRICAL &,GM,127444.0
"E210 G Madegowda Institute of Technology, Bharathinagara, Maddur, Mandya BHARATHINAGARA (K M DODDY) MADDUR TQ,MANDYA",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,107383.0
"E210 G Madegowda Institute of Technology, Bharathinagara, Maddur, Mandya BHARATHINAGARA (K M DODDY) MADDUR TQ,MANDYA",COMMUNICATION ENGG MECHANICAL,GM,178188.0
"E211 Jain Institute of Technology, Davanagere 323, BADA CROSS NEAR BLIND SCHOOL AVARAGERE DAVANGERE",ARTIFICIAL,GM,58929.0
"E211 Jain Institute of Technology, Davanagere 323, BADA CROSS NEAR BLIND SCHOOL AVARAGERE DAVANGERE",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,161502.0
"E211 Jain Institute of Technology, Davanagere 323, BADA CROSS NEAR BLIND SCHOOL AVARAGERE DAVANGERE",ENGINEERING COMPUTER,GM,69546.0
"E211 Jain Institute of Technology, Davanagere 323, BADA CROSS NEAR BLIND SCHOOL AVARAGERE DAVANGERE",SCIENCE AND ENGINEERING ELECTRICAL &,GM,102283.0
"E211 Jain Institute of Technology, Davanagere 323, BADA CROSS NEAR BLIND SCHOOL AVARAGERE DAVANGERE",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,90121.0
"E211 Jain Institute of Technology, Davanagere 323, BADA CROSS NEAR BLIND SCHOOL AVARAGERE DAVANGERE",COMMUNICATION ENGG INFORMATION,GM,81592.0
"E211 Jain Institute of Technology, Davanagere 323, BADA CROSS NEAR BLIND SCHOOL AVARAGERE DAVANGERE",SCIENCE AND ENGINEERING MECHANICAL,GM,161237.0
"E212 Dayananda Sagar Academy of Technology & Management Technical Campus, Bangalore(AUTONOMOUS) UDAYAPURA,KANAKAPURA ROAD,BANGALORE URBAN",COMPUTER,GM,16174.0
"E212 Dayananda Sagar Academy of Technology & Management Technical Campus, Bangalore(AUTONOMOUS) UDAYAPURA,KANAKAPURA ROAD,BANGALORE URBAN",SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) COMPUTER,GM,19770.0
"E212 Dayananda Sagar Academy of Technology & Management Technical Campus, Bangalore(AUTONOMOUS) UDAYAPURA,KANAKAPURA ROAD,BANGALORE URBAN",SCIENCE AND ENGG(INTERNET OF THINGS & CYBER SECURITY INCLUDING BLOCK CHAIN TECH) COMPUTER,GM,15728.0
"E212 Dayananda Sagar Academy of Technology & Management Technical Campus, Bangalore(AUTONOMOUS) UDAYAPURA,KANAKAPURA ROAD,BANGALORE URBAN",SCIENCE AND ENGINEERING COMPUTER,GM,18693.0
"E212 Dayananda Sagar Academy of Technology & Management Technical Campus, Bangalore(AUTONOMOUS) UDAYAPURA,KANAKAPURA ROAD,BANGALORE URBAN",SCIENCE AND 5 ENGINEERING (CYBER SECURITY) COMPUTER,GM,17984.0
"E212 Dayananda Sagar Academy of Technology & Management Technical Campus, Bangalore(AUTONOMOUS) UDAYAPURA,KANAKAPURA ROAD,BANGALORE URBAN",SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,GM,21408.0
"E212 Dayananda Sagar Academy of Technology & Management Technical Campus, Bangalore(AUTONOMOUS) UDAYAPURA,KANAKAPURA ROAD,BANGALORE URBAN",COMMUNICATION ENGG INFORMATION,GM,19364.0
"E212 Dayananda Sagar Academy of Technology & Management Technical Campus, Bangalore(AUTONOMOUS) UDAYAPURA,KANAKAPURA ROAD,BANGALORE URBAN",SCIENCE AND ENGINEERING MECHANICAL,GM,49454.0
"E213 Lingarajappa Engineering College, Bidar SURVEY NO. 25/1, GORNALLI ,BIDAR",ARTIFICIAL,GM,97216.0
"E213 Lingarajappa Engineering College, Bidar SURVEY NO. 25/1, GORNALLI ,BIDAR",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,148799.0
"E213 Lingarajappa Engineering College, Bidar SURVEY NO. 25/1, GORNALLI ,BIDAR",ENGINEERING COMPUTER,GM,87919.0
"E213 Lingarajappa Engineering College, Bidar SURVEY NO. 25/1, GORNALLI ,BIDAR",SCIENCE AND ENGINEERING ELECTRICAL &,GM,144339.0
"E213 Lingarajappa Engineering College, Bidar SURVEY NO. 25/1, GORNALLI ,BIDAR",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,124458.0
"E213 Lingarajappa Engineering College, Bidar SURVEY NO. 25/1, GORNALLI ,BIDAR",COMMUNICATION ENGG MECHANICAL,GM,105934.0
"E216 Shetty Institute of Technology,Gulbarga 5TH KM RAJAPUR SHAHABAD ROAD GULBARGA",ARTIFICIAL,GM,66581.0
"E216 Shetty Institute of Technology,Gulbarga 5TH KM RAJAPUR SHAHABAD ROAD GULBARGA",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,180000.0
"E216 Shetty Institute of Technology,Gulbarga 5TH KM RAJAPUR SHAHABAD ROAD GULBARGA",ENGINEERING COMPUTER,GM,85389.0
"E216 Shetty Institute of Technology,Gulbarga 5TH KM RAJAPUR SHAHABAD ROAD GULBARGA",SCIENCE AND ENGINEERING ELECTRICAL &,GM,142260.0
"E216 Shetty Institute of Technology,Gulbarga 5TH KM RAJAPUR SHAHABAD ROAD GULBARGA",ELECTRONICS ENGINEERING ELECTRONICS AND,GM,113725.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",B TECH IN AERO,GM,43703.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",SPACE ENGINEERING B TECH IN,GM,21643.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING B TECH IN BIO-,GM,36056.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",TECHNOLOGY B TECH IN CIVIL,GM,107140.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",ENGINEERING B TECH IN,GM,29488.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",COMPUTER SCIENCE & ENGG (ARTIFICIAL INTELLIGENCE AND FUTURE TECHNOLOGIES) B TECH IN,GM,36131.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",COMPUTER SCIENCE AND ENGINEERING B TECH IN,GM,28808.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",COMPUTER SCIENCE AND ENGINEERING(CYB ER SECURITY) B TECH IN,GM,40526.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",COMPUTER SCIENCE AND ENGINEERING(IOT) B TECH IN,GM,60135.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,GM,38800.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",ELECTRONICS & COMMUNICATION ENGINEERING B TECH IN,GM,42434.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",INFORMATION TECHNOLOGY B TECH IN,GM,71834.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",MECHANICAL ENGINEERING B.TECH IN,GM,47435.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",COMPUTER ENGINEERING(SOF TWARE PRODUCT DEVELOPMENT) BTECH IN,GM,51193.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",INFORMATION TECHNOLOGY AUGMENTED REALITY AND VIRUTAL REALITY(AR/VR) BTECH IN,GM,48699.0
"E220 ALLIANCE University Central Campus, Chikkahadage Cross Chandapura-Anekal, Main Road, Bengaluru, Karnataka 562106",INFORMATION TECHNOLOGY DATA ANALYTICS PRODUCTION,GM,104247.0
"E221 Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",ARTIFICIAL,GM,86701.0
"E221 Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",INTELLIGENCE AND MACHINE LEARNING CIVIL,GM,160989.0
"E221 Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",ENGINEERING COMPUTER,GM,85555.5
"E221 Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",SCIENCE AND ENGINEERING ELECTRONICS AND,GM,108266.0
"E221 Biluru Gurubasava Mahaswamiji Institute of Technology,Mudhol,Bagalkote. MANTUR ROAD, MUDHOL,BAGALKOTE",COMMUNICATION ENGG MECHANICAL,GM,159979.0
"E222 Cambridge Institute Of Technology, North Campus, Devanahalli, Bangalore SURVEY NO. 73, LINGADHEERA GOLLAHALLI, KUNDANA POST, DEVANAHALLI TALUK",COMPUTER,GM,43093.0
"E222 Cambridge Institute Of Technology, North Campus, Devanahalli, Bangalore SURVEY NO. 73, LINGADHEERA GOLLAHALLI, KUNDANA POST, DEVANAHALLI TALUK",SCIENCE AND ENGG(ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING) COMPUTER,GM,42292.0
"E222 Cambridge Institute Of Technology, North Campus, Devanahalli, Bangalore SURVEY NO. 73, LINGADHEERA GOLLAHALLI, KUNDANA POST, DEVANAHALLI TALUK",SCIENCE AND ENGINEERING COMPUTER,GM,51124.0
"E222 Cambridge Institute Of Technology, North Campus, Devanahalli, Bangalore SURVEY NO. 73, LINGADHEERA GOLLAHALLI, KUNDANA POST, DEVANAHALLI TALUK",SCIENCE AND ENGINEERING (CYBER SECURITY) COMPUTER,GM,46054.0
"E222 Cambridge Institute Of Technology, North Campus, Devanahalli, Bangalore SURVEY NO. 73, LINGADHEERA GOLLAHALLI, KUNDANA POST, DEVANAHALLI TALUK",SCIENCE AND ENGINEERING(DAT A SCIENCE) ELECTRONICS AND,GM,50120.0
"E222 Cambridge Institute Of Technology, North Campus, Devanahalli, Bangalore SURVEY NO. 73, LINGADHEERA GOLLAHALLI, KUNDANA POST, DEVANAHALLI TALUK",COMMUNICATION ENGG MECHANICAL,GM,114426.0
"E227 Cauvery institute of Technology, Koppalu gate, Sundahally, Mandya SUNDAHALLI, SIDDAIAHNA KOPPALU GATE, YELIHUR POST, KOTHATHI HOBLI, MANDYA",CIVIL,GM,153925.0
"E227 Cauvery institute of Technology, Koppalu gate, Sundahally, Mandya SUNDAHALLI, SIDDAIAHNA KOPPALU GATE, YELIHUR POST, KOTHATHI HOBLI, MANDYA",ENGINEERING COMPUTER,GM,88418.0
"E227 Cauvery institute of Technology, Koppalu gate, Sundahally, Mandya SUNDAHALLI, SIDDAIAHNA KOPPALU GATE, YELIHUR POST, KOTHATHI HOBLI, MANDYA",SCIENCE AND ENGINEERING ELECTRONICS AND,GM,101107.0
"E227 Cauvery institute of Technology, Koppalu gate, Sundahally, Mandya SUNDAHALLI, SIDDAIAHNA KOPPALU GATE, YELIHUR POST, KOTHATHI HOBLI, MANDYA",COMMUNICATION ENGG INFORMATION,GM,106855.0
"E227 Cauvery institute of Technology, Koppalu gate, Sundahally, Mandya SUNDAHALLI, SIDDAIAHNA KOPPALU GATE, YELIHUR POST, KOTHATHI HOBLI, MANDYA",SCIENCE AND ENGINEERING MECHANICAL,GM,166537.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",B TECH IN,GM,20667.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",COMPUTER SCIENCE AND INFORMATION TECHNOLOGY B TECH IN AERO,GM,18360.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",SPACE ENGINEERING B TECH IN,GM,41457.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",AGRICULTURAL ENGINEERING B TECH IN,GM,18329.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE B TECH IN CIVIL,GM,74972.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",ENGINEERING B TECH IN,GM,16526.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",COMPUTER SCIENCE & ENGINEERING (ARTIFICAL INTELLIGENCE & MACHINE LEARNING) B TECH IN,GM,15125.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",COMPUTER SCIENCE AND ENGINEERING B TECH IN,GM,20229.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",COMPUTER SCIENCE AND ENGINEERING(IOT INCLUDING BLOCK CHAIN) B TECH IN,GM,34412.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,GM,22192.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",ELECTRONICS & COMMUNICATION ENGINEERING B TECH IN,GM,24405.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",ELECTRONICS & COMPUTER ENGINEERING B TECH IN,GM,19760.87
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",INFORMATION 5 SCIENCE ENGINEERING B TECH IN,GM,51956.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",MECHANICAL ENGINEERING B TECH IN,GM,35588.0
"E232 REVA University RUKMINI KNOWLEDGE PARK, KATTIGENAHALLI, YELAHANKA,BANGALORE - 560064,",MECHATRONICS ENGINEERING B Tech in,GM,20399.0
"E235 M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054",AUTOMOTIVE,GM,38653.5
"E235 M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054",ENGINEERING B TECH IN AERO,GM,8658.0
"E235 M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054",SPACE ENGINEERING B TECH IN,GM,13119.0
"E235 M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054",ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING B TECH IN CIVIL,GM,50645.0
"E235 M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054",ENGINEERING B TECH IN,GM,12530.0
"E235 M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054",COMPUTER SCIENCE AND ENGINEERING B TECH IN,GM,22419.0
"E235 M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054",ELECTRICAL & ELECTRONICS ENGINEERING B TECH IN,GM,9209.0
"E235 M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054",ELECTRONICS & COMMUNICATION ENGINEERING B TECH IN,GM,16673.0
"E235 M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054",INFORMATION SCIENCE ENGINEERING B TECH IN,GM,8400.0
"E235 M . S . Ramaiah University of Applied Sciences UNIVERSITY HOUSE, GNANAGANGOTHRI CAMPUS, NEW BEL ROAD, MSR ROAD, BANGALORE - 560054",MATHAMATICS AND COMPUTING B TECH IN,GM,29430.5
